"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n","log_bias_sd","log_bias_sem","log_bias_var","log_bias_n","log_bias_m","log_bias_unsigned_sd","log_bias_unsigned_sem","log_bias_unsigned_var","log_bias_unsigned_n","log_bias_unsigned_m","experiment"
9,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,5.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.197994987468672,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.197994987468672,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,-0.0974578922845442,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,0.0974578922845442,"3"
10,"Congruent VE",6.65,2,2.51661147842358,1.45296631451356,6.33333333333333,3,7.33333333333333,0.378437816304298,0.218491175114821,0.143215180809166,3,0.102756892230576,0.22623126007813,0.130614678905217,0.0511805830365387,3,0.268170426065163,1.50443787951957,0.868587614719692,2.26333333333333,3,0.150536306976125,0.0869121773554782,0.0226611797180103,3,0.0252010361469873,0.0786933777991086,0.0454336428557563,0.00619264770943323,3,0.107768796791711,"3"
11,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,4.66666666666667,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.298245614035088,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.298245614035088,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,-0.156154978636438,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.156154978636438,"3"
12,"Congruent VE",6.65,2,0,0,0,3,2,0,0,0,3,-0.699248120300752,0,0,0,3,0.699248120300752,0,0,0,3,0,0,0,3,-0.521791649639123,0,0,0,3,0.521791649639123,"3"
13,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,3.33333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.49874686716792,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.49874686716792,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.304054145047342,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.304054145047342,"3"
14,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.83333333333333,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.573934837092732,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.573934837092732,0.577350269189626,0.333333333333333,0.333333333333333,3,0.084367060734982,0.0487093452260794,0.00711780093706014,3,-0.376172291404988,0.084367060734982,0.0487093452260794,0.00711780093706014,3,0.376172291404988,"3"
15,"Congruent VE",6.65,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,3.83333333333333,0.0434097946759117,0.025062656641604,0.00188441027380481,3,-0.423558897243108,0.0434097946759117,0.025062656641604,0.00188441027380481,3,0.423558897243108,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.033481666198398,0.0193306489925623,0.00112102197142094,3,-0.240092302967704,0.033481666198398,0.0193306489925623,0.00112102197142094,3,0.240092302967704,"3"
16,"Congruent VE",6.65,2,0.1,0.0577350269189626,0.01,3,1.1,0.0150375939849624,0.00868195893518234,0.000226129232856578,3,-0.834586466165414,0.0150375939849624,0.00868195893518234,0.000226129232856578,3,0.834586466165414,0.1,0.0577350269189626,0.01,3,0.0396042915274644,0.022865548374446,0.00156849990739239,3,-0.782630334901155,0.0396042915274644,0.022865548374446,0.00156849990739239,3,0.782630334901155,"3"
17,"Congruent VE",6.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.0868195893518234,0.050125313283208,0.00753764109521925,3,-0.598997493734336,0.0868195893518234,0.050125313283208,0.00753764109521925,3,0.598997493734336,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518937,0.010336043838605,3,-0.404397476935336,0.101666335817738,0.0586970863518937,0.010336043838605,3,0.404397476935336,"3"
18,"Congruent VE",6.65,2,1.52752523165195,0.881917103688197,2.33333333333333,3,8.33333333333333,0.229703042353676,0.132619113336571,0.0527634876665347,3,0.2531328320802,0.229703042353676,0.132619113336571,0.0527634876665347,3,0.2531328320802,1.52752523165195,0.881917103688197,2.33333333333333,3,0.0782615633020762,0.0451843346396546,0.00612487229048488,3,0.0932410303656288,0.0782615633020762,0.0451843346396546,0.00612487229048488,3,0.0932410303656288,"3"
19,"Congruent VE",6.65,2,0.513160143944688,0.296273147243853,0.263333333333333,3,1.06666666666667,0.0771669389390509,0.0445523529690004,0.00595473646522321,3,-0.839598997493734,0.0771669389390509,0.0445523529690004,0.00595473646522321,3,0.839598997493734,0.513160143944688,0.296273147243853,0.263333333333333,3,0.252189356982132,0.145601593140393,0.0635994717750613,3,-0.838074142156663,0.252189356982132,0.145601593140393,0.0635994717750613,3,0.838074142156663,"3"
20,"Congruent VE",6.65,2,0.5,0.288675134594813,0.25,3,2,0.075187969924812,0.0434097946759117,0.00565323082141444,3,-0.699248120300752,0.075187969924812,0.0434097946759117,0.00565323082141444,3,0.699248120300752,0.5,0.288675134594813,0.25,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,-0.531134557505871,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.531134557505871,"3"
1,"Congruent VE",9,2,0.435889894354067,0.251661147842358,0.19,3,2.5,0.0484322104837853,0.027962349760262,0.00234567901234568,3,-0.722222222222222,0.0484322104837853,0.027962349760262,0.00234567901234568,3,0.722222222222222,0.435889894354067,0.251661147842358,0.19,3,0.080197415686901,0.0463019995351446,0.0064316254828576,3,-0.561058579050929,0.080197415686901,0.0463019995351446,0.0064316254828576,3,0.561058579050929,"3"
2,"Congruent VE",9,2,0.5,0.288675134594813,0.25,3,3,0.0555555555555555,0.0320750149549792,0.00308641975308642,3,-0.666666666666667,0.0555555555555555,0.0320750149549792,0.00308641975308642,3,0.666666666666667,0.5,0.288675134594813,0.25,3,0.0731493280655861,0.0422327842497064,0.00535082419644675,3,-0.481199406858666,0.0731493280655861,0.0422327842497064,0.00535082419644675,3,0.481199406858666,"3"
3,"Congruent VE",9,2,0,0,0,3,4,0,0,0,3,-0.555555555555556,0,0,0,3,0.555555555555556,0,0,0,3,0,0,0,3,-0.352182518111363,0,0,0,3,0.352182518111363,"3"
4,"Congruent VE",9,2,0.577350269189626,0.333333333333333,0.333333333333333,3,4.33333333333333,0.0641500299099585,0.0370370370370371,0.00411522633744856,3,-0.518518518518518,0.0641500299099585,0.0370370370370371,0.00411522633744856,3,0.518518518518518,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0559510220973716,0.0323033376693522,0.00313051687374056,3,-0.31987918044201,0.0559510220973716,0.0323033376693522,0.00313051687374056,3,0.31987918044201,"3"
5,"Congruent VE",9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,2.16666666666667,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,-0.759259259259259,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,0.759259259259259,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0559510220973715,0.0323033376693522,0.00313051687374056,3,-0.620909176105992,0.0559510220973715,0.0323033376693522,0.00313051687374056,3,0.620909176105992,"3"
6,"Congruent VE",9,2,0.5,0.288675134594813,0.25,3,2,0.0555555555555556,0.0320750149549792,0.00308641975308642,3,-0.777777777777778,0.0555555555555556,0.0320750149549792,0.00308641975308642,3,0.777777777777778,0.5,0.288675134594813,0.25,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,-0.662555421642092,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.662555421642092,"3"
7,"Congruent VE",9,2,0.0288675134594812,0.0166666666666666,0.000833333333333331,3,0.816666666666667,0.00320750149549785,0.00185185185185181,1.02880658436209e-05,3,-0.909259259259259,0.00320750149549785,0.00185185185185181,1.02880658436209e-05,3,0.909259259259259,0.0288675134594807,0.0166666666666663,0.000833333333333298,3,0.0152010198588254,0.0087763129074497,0.000231071004748405,3,-1.04237620953993,0.0152010198588254,0.0087763129074497,0.000231071004748405,3,1.04237620953993,"3"
8,"Congruent VE",9,2,0.305505046330389,0.176383420737639,0.0933333333333334,3,2.16666666666667,0.033945005147821,0.0195981578597377,0.0011522633744856,3,-0.759259259259259,0.033945005147821,0.0195981578597377,0.0011522633744856,3,0.759259259259259,0.305505046330389,0.176383420737639,0.0933333333333333,3,0.0603162399913701,0.0348235973955236,0.00363804880669655,3,-0.62127154131973,0.0603162399913701,0.0348235973955236,0.00363804880669655,3,0.62127154131973,"3"
9,"Congruent VE",9,2,0,0,0,3,6,0,0,0,3,-0.333333333333333,0,0,0,3,0.333333333333333,0,0,0,3,0,0,0,3,-0.176091259055681,0,0,0,3,0.176091259055681,"3"
10,"Congruent VE",9,2,5.77350269189626,3.33333333333333,33.3333333333333,3,18.3333333333333,0.641500299099584,0.37037037037037,0.411522633744856,3,1.03703703703704,0.641500299099584,0.37037037037037,0.411522633744856,3,1.03703703703704,5.77350269189626,3.33333333333333,33.3333333333333,3,0.128084435310385,0.0739495832054521,0.0164056225687803,3,0.295798332821809,0.128084435310385,0.0739495832054521,0.0164056225687803,3,0.295798332821809,"3"
11,"Congruent VE",9,2,1,0.577350269189626,1,3,4,0.111111111111111,0.0641500299099584,0.0123456790123457,3,-0.555555555555556,0.111111111111111,0.0641500299099584,0.0123456790123457,3,0.555555555555556,1,0.577350269189626,1,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,-0.36152542597811,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.36152542597811,"3"
12,"Congruent VE",9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,2.33333333333333,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,-0.740740740740741,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,0.740740740740741,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0559510220973715,0.0323033376693522,0.00313051687374056,3,-0.588605838436639,0.0559510220973715,0.0323033376693522,0.00313051687374056,3,0.588605838436639,"3"
13,"Congruent VE",9,2,0.404145188432738,0.233333333333333,0.163333333333333,3,3.93333333333333,0.0449050209369709,0.0259259259259259,0.00201646090534979,3,-0.562962962962963,0.0449050209369709,0.0259259259259259,0.00201646090534979,3,0.562962962962963,0.404145188432738,0.233333333333333,0.163333333333333,3,0.0453541454718277,0.0261852280970252,0.00205699851147971,3,-0.36104367902005,0.0453541454718277,0.0261852280970252,0.00205699851147971,3,0.36104367902005,"3"
14,"Congruent VE",9,2,0,0,0,3,3,0,0,0,3,-0.666666666666667,0,0,0,3,0.666666666666667,0,0,0,3,0,0,0,3,-0.477121254719662,0,0,0,3,0.477121254719662,"3"
15,"Congruent VE",9,2,0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.0641500299099584,0.037037037037037,0.00411522633744855,3,-0.592592592592593,0.0641500299099584,0.037037037037037,0.00411522633744855,3,0.592592592592593,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0721334132130137,0.0416462455361,0.00520322930175938,3,-0.393828763647462,0.0721334132130137,0.0416462455361,0.00520322930175938,3,0.393828763647462,"3"
16,"Congruent VE",9,2,0.2,0.115470053837925,0.04,3,1.3,0.0222222222222222,0.0128300059819917,0.000493827160493826,3,-0.855555555555556,0.0222222222222222,0.0128300059819917,0.000493827160493826,3,0.855555555555556,0.2,0.115470053837925,0.0400000000000001,3,0.0674162040696698,0.0389227635673666,0.00454494457116337,3,-0.84376674393241,0.0674162040696698,0.0389227635673666,0.00454494457116337,3,0.84376674393241,"3"
17,"Congruent VE",9,2,1.25830573921179,0.726483157256779,1.58333333333333,3,3.83333333333333,0.13981174880131,0.0807203508063088,0.0195473251028807,3,-0.574074074074074,0.13981174880131,0.0807203508063088,0.0195473251028807,3,0.574074074074074,1.25830573921179,0.726483157256779,1.58333333333333,3,0.153663906101451,0.0887178975524021,0.0236125960383555,3,-0.387919174660652,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.387919174660652,"3"
18,"Congruent VE",9,2,1.52752523165195,0.881917103688197,2.33333333333333,3,5.66666666666667,0.169725025739105,0.0979907892986886,0.0288065843621399,3,-0.37037037037037,0.169725025739105,0.0979907892986886,0.0288065843621399,3,0.37037037037037,1.52752523165195,0.881917103688197,2.33333333333333,3,0.125537177273575,0.0724789230922044,0.015759582877817,3,-0.212472748864037,0.125537177273575,0.0724789230922044,0.015759582877817,3,0.212472748864037,"3"
19,"Congruent VE",9,2,0.3278719262151,0.189296944860009,0.1075,3,1.45,0.0364302140239,0.0210329938733343,0.00132716049382716,3,-0.838888888888889,0.0364302140239,0.0210329938733343,0.00132716049382716,3,0.838888888888889,0.3278719262151,0.189296944860009,0.1075,3,0.10270218358943,0.0592951333417195,0.0105477385140369,3,-0.800735178472591,0.10270218358943,0.0592951333417195,0.0105477385140369,3,0.800735178472591,"3"
20,"Congruent VE",9,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,3.16666666666667,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,-0.648148148148148,0.0320750149549792,0.0185185185185185,0.00102880658436214,3,0.648148148148148,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0386517470146158,0.0223155965435378,0.00149395754728186,3,-0.454805658176125,0.0386517470146158,0.0223155965435378,0.00149395754728186,3,0.454805658176125,"3"
1,"No visual info",2,1,0.0866025403784439,0.05,0.0075,3,0.2,0.043301270189222,0.025,0.001875,3,-0.9,0.043301270189222,0.025,0.001875,3,0.9,0.0866025403784439,0.0500000000000001,0.00750000000000001,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-1.02459540472031,0.173799749030751,0.100343331887994,0.0302063527631522,3,1.02459540472031,"4"
2,"No visual info",2,1,0.0577350269189626,0.0333333333333333,0.00333333333333333,3,0.266666666666667,0.0288675134594813,0.0166666666666667,0.000833333333333335,3,-0.866666666666667,0.0288675134594813,0.0166666666666667,0.000833333333333335,3,0.866666666666667,0.0577350269189626,0.0333333333333334,0.00333333333333334,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.882605827296213,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.882605827296213,"4"
3,"No visual info",2,1,0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.117394172703787,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.117394172703787,"4"
4,"No visual info",2,1,0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.0586970863518937,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.0586970863518937,"4"
5,"No visual info",2,1,0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,-0.166666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.100343331887994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.100343331887994,"4"
6,"No visual info",2,1,0.0577350269189626,0.0333333333333333,0.00333333333333333,3,0.233333333333333,0.0288675134594813,0.0166666666666667,0.000833333333333335,3,-0.883333333333333,0.0288675134594813,0.0166666666666667,0.000833333333333335,3,0.883333333333333,0.0577350269189626,0.0333333333333334,0.00333333333333334,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.941302913648106,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.941302913648106,"4"
7,"No visual info",2,1,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,"4"
8,"No visual info",2,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.666666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.666666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.666666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.501716659439969,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.501716659439969,"4"
9,"No visual info",2,1,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"4"
10,"No visual info",2,1,0.435889894354067,0.251661147842358,0.19,3,1,0.217944947177034,0.125830573921179,0.0475,3,-0.5,0.217944947177034,0.125830573921179,0.0475,3,0.5,0.435889894354067,0.251661147842358,0.19,3,0.176752780041355,0.102048265136891,0.0312415452523477,3,-0.326270233643354,0.176752780041355,0.102048265136891,0.0312415452523477,3,0.326270233643354,"4"
11,"No visual info",2,1,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"4"
12,"No visual info",2,1,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"4"
13,"No visual info",2,1,0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,-0.166666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.166666666666667,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.100343331887994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.100343331887994,"4"
14,"No visual info",2,1,0.173205080756888,0.1,0.03,3,0.3,0.0866025403784439,0.05,0.0075,3,-0.85,0.0866025403784439,0.05,0.0075,3,0.85,0.173205080756888,0.1,0.03,3,0.229750771128123,0.132646669557346,0.0527854168339671,3,-0.867353330442654,0.229750771128123,0.132646669557346,0.0527854168339671,3,0.867353330442654,"4"
15,"No visual info",2,1,0,0,0,3,0.5,0,0,0,3,-0.75,0,0,0,3,0.75,0,0,0,3,0,0,0,3,-0.602059991327962,0,0,0,3,0.602059991327962,"4"
16,"No visual info",2,1,0.946484724300046,0.5464532103585,0.895833333333333,3,0.916666666666667,0.473242362150023,0.27322660517925,0.223958333333333,3,-0.541666666666667,0.473242362150023,0.27322660517925,0.223958333333333,3,0.541666666666667,0.946484724300046,0.5464532103585,0.895833333333333,3,0.459830913860807,0.265483501899249,0.211444469342065,3,-0.501716659439969,0.459830913860807,0.265483501899249,0.211444469342065,3,0.501716659439969,"4"
